Product Title,URL,Price,Rating,Review Count
NACODEX AK510 RGB Retro Mechanical Keyboard 104 Keys Anti-Ghosting - PBT SA Spherical Keycap - Customizable RGB Backlight - Programmable Macro Function (RGB Blue Switches) ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A08303983OEV4RCX3FDV0&url=%2FNACODEX-AK510-Mechanical-Keyboard-Anti-Ghosting%2Fdp%2FB0831DRHBS%2Fref%3Dsr_1_149_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137654%26sr%3D8-149-spons%26psc%3D1&qualifier=1656137654&id=5058157152867965&widgetName=sp_btf,$79.99,4.5 out of 5 stars,183
FIRSTBLOOD ONLY GAME. AK510 Retro Mechanical Gaming Keyboard - PBT SP Spherical Keycaps - Classic Grey-White Matching - RGB Backlight - Brown Switches ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0173581Z3FK4VUIFUU8&url=%2FAjazz-AK510-Mechanical-Gaming-Keyboard%2Fdp%2FB07QYRS1WC%2Fref%3Dsr_1_150_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137654%26sr%3D8-150-spons%26psc%3D1&qualifier=1656137654&id=5058157152867965&widgetName=sp_btf,$79.99,4.7 out of 5 stars,948
"RedThunder K96 RGB Gaming Keyboard, Compact 96 Keys Mechanical Feeling Keyboard, White and Grey Retro Color Keycaps, RGB Backlit Ergonomic Anti-Ghosting Keyboard for PC Laptop Mac ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A07397713JCNWEYA95NIV&url=%2FRedThunder-Keyboard-Mechanical-Ergonomic-Anti-Ghosting%2Fdp%2FB09TN7GJKK%2Fref%3Dsr_1_145_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137658%26sr%3D8-145-spons%26psc%3D1&qualifier=1656137658&id=3865184297926317&widgetName=sp_atf_next,$21.99,4.3 out of 5 stars,10
E-YOOSO K600 Mechanical Gaming Keyboard 104 Keys LED Backlit Keyboard Crystal Keycap (Blue Switch) ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A085730119DI76XGPA58V&url=%2FYOOSO-Mechanical-Keyboard-Backlit-Crystal%2Fdp%2FB082WZGJDF%2Fref%3Dsr_1_146_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137658%26sr%3D8-146-spons%26psc%3D1&qualifier=1656137658&id=3865184297926317&widgetName=sp_atf_next,$35.99,4.3 out of 5 stars,42
"Mini 60% Gaming Keyboard, RGB Backlit 61 Key Ultra-Compact Keyboard, MageGee TS91 Ergonomic Waterproof Mechanical Feeling Office Computer Keyboard for PC, MAC, PS4, Xbox ONE Gamer(Black) ",https://www.amazon.com/MageGee-Keyboard-Waterproof-Backlit-Computer/dp/B08F7GZDT2/ref=sr_1_147?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-147,$16.99,4.3 out of 5 stars,640
"60% Mechanical Keyboard, E-YOOSO Red Switches Mechanical Gaming Keyboard Wired with LED Backlit, Ultra-Compact 60 Percent Computer Keyboard for Windows, Mac OS (Grey Black) ",https://www.amazon.com/Mechanical-Keyboard-YOOSO-Switches-Portable/dp/B098JTCN3L/ref=sr_1_148?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-148,$29.99,4.5 out of 5 stars,553
KINESIS GAMING Freestyle Edge RGB Split Mechanical Keyboard (MX Brown) ,https://www.amazon.com/KINESIS-Gaming-Freestyle-Mechanical-Keyboard/dp/B07SW1S3YZ/ref=sr_1_149?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-149,$199.00,4.6 out of 5 stars,"1,049"
"Pauroty 60% Wireless Mechanical Gaming Keyboard, 2.4G/USB-C/Bluetooth Keyboard with RGB Backlit, Clicky Blue Switch, 61 Keys Portable Mini Keyboard for Windows Mac PC Gamer, Easy to Carry on Trip ",https://www.amazon.com/Pauroty-Wireless-Mechanical-Keyboard-Bluetooth/dp/B09MHL8SMR/ref=sr_1_150?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-150,$31.44,4.5 out of 5 stars,215
"HITIME XVX M61 60% Mechanical Keyboard Wireless, Ultra-Compact 2.4G Rechargeable Gaming Keyboard, RGB Backlit Ergonomic Keyboard for Windows Mac PC Gamers(Coral Sea Theme, Gateron Yellow Switch) ",https://www.amazon.com/Mechanical-Keyboard-Ultra-Compact-Rechargeable-Ergonomic/dp/B09B23CX6Y/ref=sr_1_151?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-151,$74.99,4.6 out of 5 stars,448
"Corsair K63 Wireless Mechanical Gaming Keyboard, backlit Blue LED, Cherry MX Red - Quiet & Linear ",https://www.amazon.com/CORSAIR-Wireless-Mechanical-Keyboard-Backlit/dp/B077ZX9KJ7/ref=sr_1_152?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-152,$125.02,4.3 out of 5 stars,929
Glorious Panda Switch (LUBED) - 36x Plate Mounted 3 pin Switches for Mechanical Keyboards (GLO-SWT-HPANDA-LUBED) ,https://www.amazon.com/Glorious-Panda-Switch-LUBED-GLO-SWT-HPANDA-LUBED/dp/B096DF64NS/ref=sr_1_153?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-153,$34.99,4.6 out of 5 stars,251
"Mechanical Keyboard, E-YOOSO Mechanical Gaming Keyboard 104 Keys Keyboard Gaming, Wired Keyboard Mechanical with Rainbow Backlit & RGB LED Side Light, Keyboard with Blue Switches for Windows Gaming PC ",https://www.amazon.com/Mechanical-Keyboard-YOOSO-Rainbow-Switches/dp/B096V8H8C9/ref=sr_1_154?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-154,$32.99,4.5 out of 5 stars,141
PBT Cherry Profile Keycaps 60 Percent Dye-sub for 60% Mechanical Keyboard with 6.25U Space Bar for Cherry MX Switch Gaming Keyboard (72-Key Botanical) ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A06233092WDF3MDJXAPJ9&url=%2FProfile-Keycaps-Mechanical-Keyboard-Botanical%2Fdp%2FB09Z1R9TY2%2Fref%3Dsr_1_155_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137658%26sr%3D8-155-spons%26psc%3D1&qualifier=1656137658&id=3865184297926317&widgetName=sp_mtf,$29.99,4.5 out of 5 stars,"1,705"
Owpkeenthy Wired 60% Mechanical Gaming Keyboard with Red Switch Ultra Compact RGB Gaming Keyboard Backlit Keys N-Key Rollover for PC Gamer (Dark/Blue Switch) ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A10019231VT3Y7XC9DNIH&url=%2FOwpkeenthy-Mechanical-Keyboard-Compact-Rollover%2Fdp%2FB09XML9H4V%2Fref%3Dsr_1_156_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137658%26sr%3D8-156-spons%26psc%3D1&qualifier=1656137658&id=3865184297926317&widgetName=sp_mtf,$30.99,4.5 out of 5 stars,26
"Redragon K551 Mechanical Gaming Keyboard RGB LED Backlit Wired Keyboard with Blue Switches for Windows Gaming PC (104 Keys, Black) ",https://www.amazon.com/Redragon-K551-RGB-Mechanical-Keyboard-Construction/dp/B019O8YZ4A/ref=sr_1_157?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-157,$47.99,4.7 out of 5 stars,"2,548"
Redragon Wireless Mechanical Gaming Keyboard 60% Compact 70 Key Tenkeyless RGB Backlit Computer Keyboard with Red Switches for Windows PC Gamers ,https://www.amazon.com/Redragon-Mechanical-Keyboard-Tenkeyless-Construction/dp/B019O9LPI8/ref=sr_1_158?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-158,$55.99,4.4 out of 5 stars,916
"Redragon K580 VATA RGB LED Backlit Mechanical Gaming Keyboard with Macro Keys & Dedicated Media Controls, Onboard Macro Recording (Brown Switches) ",https://www.amazon.com/Redragon-K580-PRO-Mechanical-Dedicated-Recording/dp/B07VPVFJDD/ref=sr_1_160?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-160,$62.99,4.7 out of 5 stars,"3,095"
GMMK Pro Prebuilt Black - Glorious Modular Mechanical Keyboard Pro - ANSI/USA Layout - Fox Linear Switch - GPBT White Keycaps (White) - High Profile Gasket Mounted Prebuilt Premium RGB 75% Keyboard ,https://www.amazon.com/GMMK-Pro-Prebuilt-Black-Mechanical/dp/B09WRSX7JX/ref=sr_1_161?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-161,$349.99,5.0 out of 5 stars,2
"【Gigastone Mechanical Gaming Keyboard】 Gaming Keyboard with LED RGB Backlit Keys, Brown Switches Mechanical Keyboard, Precise Tactile Feedback, Full Anti-Ghosting (104 Keys, Black) ",https://www.amazon.com/%E3%80%90Gigastone-Mechanical-Keyboard%E3%80%91-Keyboard-Anti-Ghosting/dp/B09Y5M4H87/ref=sr_1_162?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-162,$52.99,4.0 out of 5 stars,1
"Shurikey 65% Mechanical Gaming Keyboard with Varmilo EC V2 Sakura Switch, White LED Backlit, Wireless and Bluetooth Keyboard for Windows Mac OS Android - Hanzo 001 ",https://www.amazon.com/Shurikey-Mechanical-Keyboard-Wireless-Bluetooth/dp/B09K72LD7T/ref=sr_1_164?keywords=Mechanical+Keyboard&qid=1656137658&sr=8-164,$129.00,4.4 out of 5 stars,19
"75% Mechanical Keyboard,MageGee Wired Gaming Keyboard with Red Switches and Ice Blue Backlit Small Compact 75 Percent Keyboard Mechanical, Portable Gaming Keyboard Gamer for PC, MAC(Black Grey) ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0414636266H6GVD22SNM&url=%2FMechanical-Keyboard-MageGee-Switches-Portable%2Fdp%2FB09M5ZHWTL%2Fref%3Dsr_1_165_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137658%26sr%3D8-165-spons%26psc%3D1&qualifier=1656137658&id=3865184297926317&widgetName=sp_btf,$29.99,4.4 out of 5 stars,25
"60 Percent Mechanical Gaming Keyboard, White & Red Mixed Color Keycaps Gaming Keyboard with Red Switches, Detachable Type-C Cable Mini Keyboard with Light for Windows/Mac/PC/Laptop ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A00717101CV0TEFDZDWOE&url=%2FPercent-Mechanical-Keyboard-Switches-Detachable%2Fdp%2FB09M7XDFQB%2Fref%3Dsr_1_166_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137658%26sr%3D8-166-spons%26psc%3D1&qualifier=1656137658&id=3865184297926317&widgetName=sp_btf,$26.99,4.4 out of 5 stars,364
Cherry MX Board 3.0 S Wired Mechanical Keyboard Aluminum Housing MX Red Silent Switches for Gaming and Office ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A04336365HREAE19FVKP&url=%2FCherry-MX-Board-3-0-Mechanical%2Fdp%2FB08YRRLV25%2Fref%3Dsr_1_161_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137661%26sr%3D8-161-spons%26psc%3D1%26smid%3DAK7PAPV76H5NA&qualifier=1656137661&id=1056869096201150&widgetName=sp_atf_next,$99.95,4.5 out of 5 stars,66
NACODEX AK510 RGB Retro Mechanical Keyboard 104 Keys Anti-Ghosting - PBT SA Spherical Keycap - Customizable RGB Backlit - Programmable Macro Function - Brown Switches ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg11_1?ie=UTF8&adId=A08305545MJXCC676E35&url=%2FNACODEX-AK510-Mechanical-Keyboard-Anti-Ghosting%2Fdp%2FB0831DQ12R%2Fref%3Dsr_1_162_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137661%26sr%3D8-162-spons%26psc%3D1&qualifier=1656137661&id=1056869096201150&widgetName=sp_atf_next,$79.99,4.5 out of 5 stars,183
"Mechanical Gaming Keyboard and Mouse Combo,87 Keys Compact Rainbow Backlit Keyboard,RGB Backlit 6400 DPI Lightweight Gaming Mouse with Honeycomb Shell for Windows PC Gamers ",https://www.amazon.com/Mechanical-Keyboard-Programmable-Ultra-Light-Honeycomb/dp/B08CDB38W3/ref=sr_1_164?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-164,$37.99,4.3 out of 5 stars,"1,042"
"Adventurers Typewriter-Style Retro Mechanical Keyboard LED Backlight 83 Keys Bluetooth 5.0 Blue Axis Wood Color Panel Compatible with iOS/Android/Windows/Vista/Linux/Mac Office/Gaming, 12.8x6.6x1.6in ",https://www.amazon.com/Adventurers-Typewriter-Style-Mechanical-Compatible-12-8x6-6x1-6in/dp/B09KBZS2M9/ref=sr_1_165?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-165,$138.00,4.4 out of 5 stars,19
"TECURS 2.4Ghz/Bluetooth/Wired 65% Mechanical Gaming Keyboard, 68 Keys RGB Backlit Ultra-Compact Keyboard with Dust Proof Linear Red Switch for Windows/Mac, White ",https://www.amazon.com/TECURS-Bluetooth-Mechanical-Keyboard-Ultra-Compact/dp/B09NPNNMYZ/ref=sr_1_166?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-166,$39.99,5.0 out of 5 stars,2
"Mechanical Gaming Keyboard LED, Tilted Nation RGB Mechanical Keyboard with Volume Control Knob and Removable Wrist Rest - Perfect Gamer Keyboard with Quick Response Red Switches ",https://www.amazon.com/Mechanical-Keyboard-Tilted-Nation-Removable/dp/B09PRD4R23/ref=sr_1_167?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-167,$59.99,4.6 out of 5 stars,25
"CHERRY Stream Keyboard Wired USB SX Scissors Mechanism QWERTY Whisper-Quiet Silent Keystroke for Home Office, Work or Personal Computer. Black ",https://www.amazon.com/CHERRY-Stream-Keyboard-Scissors-Mechanism/dp/B07Z1KH3PL/ref=sr_1_168?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-168,$28.95,4.6 out of 5 stars,156
"Clack Solid Aluminum Mechanical Keyboard - Cherry MX Brown Switches - Hot swappable - GK64, Grey ",https://www.amazon.com/Clack-Solid-Aluminum-Mechanical-Keyboard/dp/B095RQ6ZS3/ref=sr_1_169?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-169,$190.00,4.3 out of 5 stars,7
"Corsair K63 Compact Mechanical Gaming Keyboard - Backlit Red LED - Linear & Quiet - Cherry MX Red, CH-9115020-NA ",https://www.amazon.com/CORSAIR-Compact-Mechanical-Gaming-Keyboard/dp/B06XC1WNPT/ref=sr_1_170?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-170,$79.99,4.6 out of 5 stars,"1,499"
"84 Keys Mechanical Gaming Keyboard, White&Grey Mixed Color Keycaps Gaming Keyboard with Blue Switches, Wired Detachable Type-C Cable Mini Keyboard with White Light for Windows/Mac/PC/Laptop ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A0115801R4LGZ2BUVGOK&url=%2FMechanical-Keyboard-Keycaps-Switches-Detachable%2Fdp%2FB09WMBH633%2Fref%3Dsr_1_171_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137661%26sr%3D8-171-spons%26psc%3D1&qualifier=1656137661&id=1056869096201150&widgetName=sp_mtf,$29.99,,
"HYSSP Wireless Mechanical Gaming Keyboard, 61-Keys Compact GK61 Bluetooth Keyboard with Backlit PBT Keycaps, Type-c Cable, NKRO for PC/Mac Gamer (Brown Switch, Black Dragon) ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A00638541WHWJYH3V3NWG&url=%2FWireless-Mechanical-Keyboard-61-Keys-Bluetooth%2Fdp%2FB098Q2WPSP%2Fref%3Dsr_1_172_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137661%26sr%3D8-172-spons%26psc%3D1&qualifier=1656137661&id=1056869096201150&widgetName=sp_mtf,$39.99,4.6 out of 5 stars,35
"RK ROYAL KLUDGE RK100 2.4G Wireless/Bluetooth/Wired RGB Mechanical Keyboard, 100 Keys 3 Modes Connectable Hot Swappable White Switch Gaming Keyboard for Win/Mac ",https://www.amazon.com/RK-ROYAL-KLUDGE-Mechanical-Connectable/dp/B08K931NXW/ref=sr_1_173?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-173,$79.99,4.4 out of 5 stars,493
"HUO JI E-Yooso Z-88 Wired Retro Mechanical Gaming Keyboard, Programmable RGB Backlit, Blue Switches - Clicky, Typewriter Style,104 Keys Hot Swappable for Mac, PC, White ",https://www.amazon.com/Mechanical-Programmable-Typewriter-Resistant-Anti-Ghosting/dp/B07ML3DXSR/ref=sr_1_175?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-175,$49.99,4.7 out of 5 stars,865
"Logitech G915 LIGHTSPEED RGB Mechanical Gaming Keyboard, Low Profile GL Tactile Key Switch, LIGHTSYNC RGB, Advanced LIGHTSPEED Wireless and Bluetooth Support - Linear (Renewed) ",https://www.amazon.com/Logitech-LIGHTSPEED-Mechanical-LIGHTSYNC-Bluetooth/dp/B09N414Z8V/ref=sr_1_176?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-176,$174.99,5.0 out of 5 stars,2
"GunMjo Pro Custom Coiled USB C Cable for Gaming Keyboard, Double-Sleeved Mechanical Keyboard Cable with Detachable Metal Aviator, 1.5M USB-C to USB-A, Classic Black Color ",https://www.amazon.com/Keyboard-Double-Sleeved-Mechanical-Detachable-Aviator/dp/B09XQ4NJN3/ref=sr_1_177?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-177,$29.99,4.5 out of 5 stars,320
"ROCCAT Vulcan TKL Pro PC Gaming Keyboard, Linear Optical Titan Switch, AIMO RGB Lighting, Tenkeyless Mechanical Feel Speed Keystroke, Low Profile Ergonomic Design for Wrist Rest Support, White ",https://www.amazon.com/ROCCAT-Tenkeyless-Mechanical-Keystroke-Ergonomic/dp/B09GL7JYVQ/ref=sr_1_178?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-178,$159.99,4.7 out of 5 stars,754
"Tezarre TK61 60% Hotswap Mechanical Gaming Keyboard with PBT Pudding Keycaps,RGB Backlit Wired USB Optical Switches Keyboards Full Keys Programmable for Windows MAC PC Gamers (Gateron Optical Red) ",https://www.amazon.com/Tezarre-TK61-Mechanical-Keyboards-Programmable/dp/B09MRJL84Q/ref=sr_1_179?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-179,$48.75,4.8 out of 5 stars,356
"FLAGPOWER RGB Gaming Keyboard and Breathing Mouse Combo, Adjutable Breathing Backlit Mechanical Feeling Keyboard with 4 Colors 4800DPI Backlight Mouse for PC Laptop Computer Game and Work ",https://www.amazon.com/FLAGPOWER-Mechanical-Multimedia-Breathing-Backlight/dp/B07432V11H/ref=sr_1_180?keywords=Mechanical+Keyboard&qid=1656137661&sr=8-180,$21.99,4.5 out of 5 stars,"6,016"
ZIYOU LANG MK25-1 60% Mechanical Keyboard Custom Hot Swappable Gaming Keyboard Programmable w/RGB Backlit Transparent Case Pudding Keycaps NKRO Compact for Gamer Typist PC PS4 Xbox（Linear Red Switch） ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A0778583Y0Q8E26YVLFC&url=%2FZIYOU-LANG-Programmable-Transparent-Xbox%25EF%25BC%2588Linear%2Fdp%2FB0B3DDWHWC%2Fref%3Dsr_1_181_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137661%26sr%3D8-181-spons%26psc%3D1&qualifier=1656137661&id=1056869096201150&widgetName=sp_btf,$62.99,,
"SNPURDIRI 60% Wired Gaming Keyboard, 61 Keys RGB Backlit Wrist Rest Ultra-Compact Mini Waterproof Keyboard USB C for PC Computer Gamer (White) ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A06686452GLT5K6GBI5DG&url=%2FSnpurdiri-Keyboard-Ultra-Compact-Waterproof-Business%2Fdp%2FB091K14G9B%2Fref%3Dsr_1_182_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137661%26sr%3D8-182-spons%26psc%3D1&qualifier=1656137661&id=1056869096201150&widgetName=sp_btf,$22.09,4.3 out of 5 stars,"2,995"
"Portable Card Slot 60% Wireless Mechanical Keyboard, Ultra-Compact 2.4G Rechargeable Gaming Keyboard, RGB Backlit Ergonomic Keyboard for Windows Mac PC Gamers (red Switch) ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A0353317IAS1YCWJCXPN&url=%2FPortable-Mechanical-Ultra-Compact-Rechargeable-Ergonomic%2Fdp%2FB09TZPM2TC%2Fref%3Dsr_1_177_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137664%26sr%3D8-177-spons%26psc%3D1&qualifier=1656137664&id=4456987005727419&widgetName=sp_atf_next,$42.99,,
"Typewriter Style Mechanical Gaming Keyboard, White Retro Punk Gaming Keyboard with Blue Backlit, 104 Keys Blue Switch Wired Cute Keyboard, Round Keycaps for Windows/Mac/PC ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A09896362L636XJZZZKIY&url=%2FTypewriter-Mechanical-Keyboard-Camiysn-Backlit%2Fdp%2FB096DS1R8P%2Fref%3Dsr_1_178_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137664%26sr%3D8-178-spons%26psc%3D1&qualifier=1656137664&id=4456987005727419&widgetName=sp_atf_next,$36.99,4.6 out of 5 stars,533
"FLAGPOWER RGB Gaming Keyboard and Breathing Mouse Combo, Adjutable Breathing Backlit Mechanical Feeling Keyboard with 4 Colors 4800DPI Backlight Mouse for PC Laptop Computer Game and Work ",https://www.amazon.com/FLAGPOWER-Mechanical-Multimedia-Breathing-Backlight/dp/B07432V11H/ref=sr_1_179?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-179,$21.99,4.5 out of 5 stars,"6,016"
"RedThunder K10 Wireless Gaming Keyboard and Mouse Combo, LED Backlit Rechargeable 3800mAh Battery, Mechanical Feel Anti-ghosting Keyboard + 7D 3200DPI Mice for PC Gamer (Black) ",https://www.amazon.com/RedThunder-Wireless-Rechargeable-Mechanical-Anti-ghosting/dp/B09BR46F63/ref=sr_1_180?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-180,$49.99,4.2 out of 5 stars,648
"RK ROYAL KLUDGE RK100 2.4G Wireless/Bluetooth/Wired RGB Mechanical Keyboard, 100 Keys 3 Modes Connectable Hot Swappable White Switch Gaming Keyboard for Win/Mac ",https://www.amazon.com/RK-ROYAL-KLUDGE-Mechanical-Connectable/dp/B08K931NXW/ref=sr_1_181?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-181,$79.99,4.4 out of 5 stars,493
"YUNZII Mint 84 84-Key RGB Hotswap Wired Mechanical Gaming Keyboard with PBT Dye-subbed Keycaps for Mac/Win/Gamers (Gateron Brown Switch, Mint) ",https://www.amazon.com/YUNZII-Hotswap-Mechanical-Keyboard-Dye-subbed/dp/B09R1ND1FB/ref=sr_1_182?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-182,$95.00,4.7 out of 5 stars,192
Razer Ornata V2 Gaming Keyboard: Hybrid Mechanical Key Switches - Customizable Chroma RGB Lighting - Individually Backlit Keys - Detachable Plush Wrist Rest - Programmable Macros (Renewed) ,https://www.amazon.com/Razer-Ornata-Gaming-Keyboard-Customizable/dp/B08HX7JS8C/ref=sr_1_183?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-183,$44.95,4.6 out of 5 stars,215
"DIERYA DK63N Wireless Wired 60% Mechanical Keyboard, with Arrow Keys, RGB Backlit Gaming Keyboard, Type-C Cable Bluetooth Keyboard Full Keys Programmable, 63 Keys Compact Keyboard(Brown Switch) ",https://www.amazon.com/DIERYA-DK63N-Mechanical-Programmable-Anti-Ghosting/dp/B091THDXJG/ref=sr_1_184?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-184,$49.99,4.4 out of 5 stars,"5,605"
NACODEX AK510 RGB Retro Mechanical Keyboard 104 Keys Anti-Ghosting - PBT SA Spherical Keycap - Customizable RGB Backlight - Programmable Macro Function (RGB Blue Switches) ,https://www.amazon.com/NACODEX-AK510-Mechanical-Keyboard-Anti-Ghosting/dp/B0831DRHBS/ref=sr_1_185?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-185,$79.99,4.5 out of 5 stars,183
"Corsair K95 RGB Platinum XT Mechanical Gaming Keyboard, Backlit RGB LED, CHERRY MX SPEED RGB Silver, Black (Renewed) ",https://www.amazon.com/Corsair-Platinum-Mechanical-Keyboard-Backlit/dp/B088W62LNN/ref=sr_1_186?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-186,$124.99,4.6 out of 5 stars,153
SteelSeries Apex 7 TKL Compact Mechanical Gaming Keyboard – OLED Smart Display – USB Passthrough and Media Controls – Linear and Quiet – RGB Backlit (Red Switch) ,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A082856629I8VZJXJ9V8S&url=%2FSteelSeries-Compact-Mechanical-Gaming-Keyboard%2Fdp%2FB07TGQ7CNF%2Fref%3Dsr_1_187_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137664%26sr%3D8-187-spons%26psc%3D1&qualifier=1656137664&id=4456987005727419&widgetName=sp_mtf,$129.99,4.7 out of 5 stars,"15,892"
"Keyboard Tray Under Desk, Adjustable 360 Ergonomic Slide-Out Keyboard Mouse Tray, Computer Table Keyboard Platform Drawer for Typing Workstation, 25.2"" W x 9.5"" D ",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A02134082UMW7WRKEZU70&url=%2FKeyboard-Adjustable-Ergonomic-Slide-Out-Workstation%2Fdp%2FB09WHVLSXR%2Fref%3Dsr_1_188_sspa%3Fkeywords%3DMechanical%2BKeyboard%26qid%3D1656137664%26sr%3D8-188-spons%26psc%3D1&qualifier=1656137664&id=4456987005727419&widgetName=sp_mtf,$79.99,,
"Corsair K70 RGB MK.2 Low Profile Mechanical Gaming Keyboard - Linear & Quiet, Backlit RGB LED, Cherry MX Low Profile Red ",https://www.amazon.com/CORSAIR-Profile-Mechanical-Gaming-Keyboard/dp/B07H6MWLXS/ref=sr_1_189?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-189,$138.77,4.6 out of 5 stars,478
"Mechanical Gaming Keyboard, PowerLead Wired Keyboard Rainbow RGB Backlit with Detachable Leather Wrist Rest, Programmable Settings with N-Key Flip, for Windows PC/MAC Games (104 Keys, Blue Switch) ",https://www.amazon.com/Mechanical-Keyboard-PowerLead-Detachable-Programmable/dp/B091FJSR5Z/ref=sr_1_190?keywords=Mechanical+Keyboard&qid=1656137664&sr=8-190,$39.99,4.5 out of 5 stars,86
